story	cell	owner	slot	tag	role	inScan	nativeInteractive	visualW	visualH	hitW	hitH	square24	clipAncestor	clipRoom	after	note	chain
button	size:icon-sm;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:destructive	button	button	button	-	true	true	32	32	52	33	true	-	-	-	-	-
button	size:icon-sm;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:outline	button	button	button	-	true	true	32	32	52	33	true	-	-	-	-	-
button	size:icon-sm;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:secondary	button	button	button	-	true	true	32	32	52	33	true	-	-	-	-	-
button	size:icon-sm;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:ghost	button	button	button	-	true	true	32	32	52	33	true	-	-	-	-	-
button	size:icon-sm;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:link	button	button	button	-	true	true	32	32	52	33	true	-	-	-	-	-
button	size:icon-sm;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-sm;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:default	button	button	button	-	true	true	40	40	52	41	true	-	-	-	-	-
button	size:icon-lg;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:destructive	button	button	button	-	true	true	40	40	52	41	true	-	-	-	-	-
button	size:icon-lg;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:outline	button	button	button	-	true	true	40	40	52	41	true	-	-	-	-	-
button	size:icon-lg;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:secondary	button	button	button	-	true	true	40	40	52	41	true	-	-	-	-	-
button	size:icon-lg;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:ghost	button	button	button	-	true	true	40	40	52	41	true	-	-	-	-	-
button	size:icon-lg;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:link	button	button	button	-	true	true	40	40	52	41	true	-	-	-	-	-
button	size:icon-lg;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-lg;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:horizontal;disabled:enabled	button	button	button	-	true	true	61.8	36	61	37	true	-	-	-	-	button-group
button-group	orientation:horizontal;disabled:enabled	button	button	button	-	true	true	59	36	59	37	true	-	-	-	-	button-group
button-group	orientation:horizontal;disabled:enabled	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:horizontal;disabled:enabled	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:horizontal;disabled:enabled	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:horizontal;disabled:enabled	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:horizontal;disabled:enabled	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:horizontal;disabled:enabled	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:horizontal;disabled:enabled	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:horizontal;disabled:disabled	button	button	button	-	true	true	61.8	36	62	37	true	-	-	-	-	button-group
button-group	orientation:horizontal;disabled:disabled	button	button	button	-	true	true	59	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	button-group
button-group	orientation:horizontal;disabled:disabled	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:horizontal;disabled:disabled	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:horizontal;disabled:disabled	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:horizontal;disabled:disabled	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:horizontal;disabled:disabled	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:horizontal;disabled:disabled	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:horizontal;disabled:disabled	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:vertical;disabled:enabled	button	button	button	-	true	true	61.8	36	62	36	true	-	-	-	-	button-group
button-group	orientation:vertical;disabled:enabled	button	button	button	-	true	true	61.8	36	62	36	true	-	-	-	-	button-group
button-group	orientation:vertical;disabled:enabled	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:vertical;disabled:enabled	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:vertical;disabled:enabled	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:vertical;disabled:enabled	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:vertical;disabled:enabled	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:vertical;disabled:enabled	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:vertical;disabled:enabled	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:vertical;disabled:disabled	button	button	button	-	true	true	61.8	36	62	37	true	-	-	-	-	button-group
button-group	orientation:vertical;disabled:disabled	button	button	button	-	true	true	61.8	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	button-group
button-group	orientation:vertical;disabled:disabled	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:vertical;disabled:disabled	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:vertical;disabled:disabled	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:vertical;disabled:disabled	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:vertical;disabled:disabled	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:vertical;disabled:disabled	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button-group	orientation:vertical;disabled:disabled	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
calendar	selection:single	calendar	calendar-nav	button	-	true	true	32	32	32	33	true	-	-	-	-	calendar-header,calendar
calendar	selection:single	calendar	calendar-nav	button	-	true	true	32	32	32	33	true	-	-	-	-	calendar-header,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	37	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	37	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	37	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	37	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	37	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	37	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:single	calendar	calendar-cell	td	gridcell	true	false	36	36	36	37	true	-	-	-	-	calendar-grid,calendar
calendar	selection:single	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:single	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
calendar	selection:single	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
calendar	selection:single	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
calendar	selection:single	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
calendar	selection:single	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
calendar	selection:single	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
calendar	selection:single	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
calendar	selection:range	calendar	calendar-nav	button	-	true	true	32	32	32	33	true	-	-	-	-	calendar-header,calendar
calendar	selection:range	calendar	calendar-nav	button	-	true	true	32	32	32	33	true	-	-	-	-	calendar-header,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
